GameId,Month,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,IsSack,IsChallenge,IsChallengeReversed,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,YardLineFixed,YardLineDirection,IsPenaltyAccepted,IsNoPlay,PenaltyYards
2022090800,September,4,4,5,LA,BUF,1,10,34,0,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,34,OWN,0,0,0
2022090800,September,4,3,41,LA,BUF,2,4,40,1,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,40,OWN,0,0,0
2022090800,September,4,3,17,LA,BUF,1,10,45,0,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,0,0,0,0,0,0,0,0,0,45,OWN,0,0,0
2022090800,September,4,3,12,LA,BUF,2,10,45,1,11,NO HUDDLE SHOTGUN,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,45,OWN,0,0,0
2022090800,September,4,0,47,LA,BUF,4,14,84,0,0,SHOTGUN,PASS,0,1,1,0,0,0,0,0,0,0,0,0,0,16,OPP,0,0,0
2022090800,September,4,0,51,LA,BUF,3,14,84,0,0,SHOTGUN,PASS,0,1,1,0,0,0,0,0,0,0,0,0,0,16,OPP,0,0,0
2022090800,September,4,2,16,LA,BUF,3,6,60,1,28,SHOTGUN,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,40,OPP,0,0,0
2022090800,September,4,2,19,LA,BUF,2,6,60,0,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,0,0,0,0,0,0,0,0,0,40,OPP,0,0,0
2022090800,September,4,2,40,LA,BUF,1,10,56,0,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,44,OPP,0,0,0
2022090800,September,2,1,40,LA,BUF,1,10,60,0,9,SHOTGUN,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,40,OPP,0,0,0
2022090800,September,2,1,45,LA,BUF,3,10,55,0,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,0,0,0,0,0,0,1,0,0,45,OPP,1,1,5
2022090800,September,2,1,48,LA,BUF,2,10,55,0,0,SHOTGUN,PASS,0,1,1,0,0,0,0,0,0,0,0,0,0,45,OPP,0,0,0
2022090800,September,2,1,53,LA,BUF,1,10,55,0,0,UNDER CENTER,PASS,0,1,1,0,0,0,0,0,0,0,0,0,0,45,OPP,0,0,0
2022090800,September,2,3,5,LA,BUF,2,4,96,1,4,SHOTGUN,PASS,0,1,0,1,0,0,0,0,0,0,0,0,0,4,OPP,0,0,0
2022090800,September,2,4,54,LA,BUF,4,2,72,1,3,SHOTGUN,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,28,OPP,0,0,0
2022090800,September,2,5,42,LA,BUF,3,14,60,0,12,NO HUDDLE SHOTGUN,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,40,OPP,0,0,0
2022090800,September,2,6,49,LA,BUF,1,10,64,0,6,UNDER CENTER,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,36,OPP,0,0,0
2022090800,September,2,12,57,LA,BUF,2,10,64,0,2,NO HUDDLE SHOTGUN,PASS,0,1,0,0,0,0,0,0,1,0,0,0,0,36,OPP,0,0,0
2022090800,September,1,6,48,LA,BUF,1,10,53,0,4,UNDER CENTER,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,47,OPP,0,0,0
2022090800,September,3,14,29,LA,BUF,2,8,13,0,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,13,OWN,0,0,0
2022090800,September,3,7,28,LA,BUF,2,10,25,1,23,SHOTGUN,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,25,OWN,0,0,0
2022090800,September,3,7,2,LA,BUF,1,10,48,1,10,NO HUDDLE,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,48,OWN,0,0,0
2022090800,September,4,13,23,LA,BUF,1,10,22,1,10,SHOTGUN,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,22,OWN,0,0,0
2022090800,September,4,12,25,LA,BUF,2,10,32,0,7,SHOTGUN,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,32,OWN,0,0,0
2022090800,September,4,11,38,LA,BUF,3,3,39,1,4,SHOTGUN,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,39,OWN,0,0,0
2022090800,September,4,11,10,LA,BUF,1,10,43,0,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,0,0,0,0,1,0,0,0,0,43,OWN,0,0,0
2022090800,September,4,9,21,LA,BUF,1,10,24,0,0,SHOTGUN,PASS,0,1,1,0,0,0,0,0,0,0,0,0,0,24,OWN,0,0,0
2022090800,September,4,9,17,LA,BUF,2,15,19,0,5,SHOTGUN,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,19,OWN,0,0,0
2022090800,September,4,8,50,LA,BUF,3,10,24,0,9,SHOTGUN,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,24,OWN,0,0,0
2022090800,September,4,7,51,LA,BUF,1,10,34,0,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,34,OWN,0,0,0
2022090800,September,4,7,29,LA,BUF,2,4,40,1,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,40,OWN,0,0,0
2022090800,September,4,7,6,LA,BUF,1,10,45,0,21,NO HUDDLE SHOTGUN,PASS,0,1,0,0,0,0,0,0,1,0,1,0,0,45,OWN,1,0,15
2022090800,September,3,5,18,LA,BUF,4,18,100,0,0,PUNT,PUNT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0
2022090800,September,2,14,20,LA,BUF,4,3,31,0,0,PUNT,PUNT,0,0,0,0,0,0,0,0,0,0,0,0,0,31,OWN,0,0,0
2022090800,September,1,5,14,LA,BUF,4,8,55,0,0,PUNT,PUNT,0,0,0,0,0,0,0,0,0,0,0,0,0,45,OPP,0,0,0
2022090800,September,3,13,8,LA,BUF,4,11,10,0,0,PUNT,PUNT,0,0,0,0,0,0,0,0,0,0,0,0,0,10,OWN,0,0,0
2022090800,September,4,0,41,BUF,LA,1,10,16,0,0,UNDER CENTER,QB KNEEL,0,0,0,0,0,0,0,0,0,0,0,0,0,16,OWN,0,0,0
2022090800,September,4,6,11,BUF,LA,1,10,76,0,4,SHOTGUN,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,24,OPP,0,0,0
2022090800,September,4,14,14,BUF,LA,1,6,94,0,2,SHOTGUN,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,6,OPP,0,0,0
2022090800,September,3,10,7,BUF,LA,1,10,65,1,13,UNDER CENTER,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,35,OPP,0,0,0
2022090800,September,3,11,35,BUF,LA,2,9,55,0,7,SHOTGUN,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,45,OPP,0,0,0
2022090800,September,3,12,22,BUF,LA,1,10,54,0,1,SHOTGUN,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,46,OPP,0,0,0
2022090800,September,1,13,54,BUF,LA,1,10,38,0,7,UNDER CENTER,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,38,OWN,0,0,0
2022090800,September,1,5,6,BUF,LA,1,10,9,0,7,SHOTGUN,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,9,OWN,0,0,0
2022090800,September,2,13,36,BUF,LA,2,8,34,0,3,SHOTGUN,RUSH,1,0,0,0,0,0,0,0,0,1,0,0,0,34,OWN,0,0,0
2022090800,September,2,12,26,BUF,LA,2,5,37,0,3,SHOTGUN,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,37,OWN,0,0,0
2022090800,September,2,3,0,BUF,LA,1,10,25,0,2,SHOTGUN,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,25,OWN,0,0,0
